fish_table_id,anem_table_id,"fish_spp","size","fin_id","sample_id","color",cap_id,"recap","tag_id","notes","collector","correction","corr_date","corr_editor","corr_message"
5495,4727,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
2749,2268,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1883,1771,"APSA","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5491,5020,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
1882,1771,"APSA","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5487,2865,"APOC","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
2745,2266,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1881,1770,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5483,5686,"APCL","8",NULL,NULL,"YP",NULL,NULL,NULL,"Originally anem id entered as 1258 but 1288 is sequential and 1258 has already been used. Can't find Gabas data sheet :(","G_S",NULL,NULL,NULL,NULL
1880,1770,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5479,2887,"APFR","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
2741,2263,"APCL","3.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1879,1770,"APCL","3.5","30","APCL14_030","W",NULL,NULL,NULL,"no extract, X through tube","MLP",NULL,NULL,NULL,NULL
5475,5290,"APCL","9",NULL,NULL,"O",NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1878,1769,"APFR","4.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5471,3302,"PRBI","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2737,2258,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,"COULDN'T CATCH THE BIGGER ONE","MRS",NULL,NULL,NULL,NULL
1877,1769,"APFR","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5467,3184,"APOC","7",NULL,NULL,NULL,NULL,NULL,NULL,"eggs","JAH",NULL,NULL,NULL,NULL
1876,1768,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5463,4663,"APFR","20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
2733,2256,"APCL","4.1","378","APCL14_378","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1875,1768,"APCL","4.1","28","APCL14_028","W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5459,2907,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1874,1767,"APCL","3.7","27","APCL14_027","W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5455,3144,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
2729,2254,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1873,1766,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5451,2915,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1872,1766,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5447,6225,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2725,2248,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,"3 HECR'S ALL TOGETHER ","MRS",NULL,NULL,NULL,NULL
1871,1765,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5443,4873,"APSA","8",NULL,NULL,NULL,NULL,NULL,NULL,"DENSE & SHAGGY EGGS","JAH",NULL,NULL,NULL,NULL
1870,1765,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5439,2935,"APOC","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
2721,2246,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1869,1765,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5435,5903,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1868,1764,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5431,4300,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2717,2245,"APCL","7.5","369","APCL14_369","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1867,1764,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5427,5343,"APCL","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1866,1763,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5423,5902,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2713,2243,"APCL","3.6","367","APCL14_367","W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1865,1763,"APCL","4.8","26","APCL14_026","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5419,5181,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"PHF",NULL,NULL,NULL,NULL
1864,1762,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5415,3010,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
2709,2239,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1862,1762,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5407,3030,"APCL","3.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
2705,2235,"APCL","4.8","363","APCL14_363","WR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1861,1762,"APCL","4.7","25","APCL14_025","YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5403,3393,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1860,1761,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5399,4754,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,"JAH observed the same anemone on dive 9 and 22, the 5cm could be the same fish","JAH",NULL,NULL,NULL,NULL
2701,2233,"APCL","4.7","361","APCL14_361","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1859,1761,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5395,2833,"APCL","4",NULL,NULL,"BW",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1858,1760,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,"AnemID written clearly on datasheet as 139, but must not be based on location. Closest plausible is 189 (20m away). Left as -9999 (unknown).","MRS",NULL,NULL,NULL,NULL
5391,3041,"APSA","1",NULL,NULL,NULL,NULL,NULL,NULL,"JAH verified no white line by gills","JAH",NULL,NULL,NULL,NULL
2697,2228,"APCL","10.5",NULL,NULL,NULL,NULL,NULL,NULL,"COULDN'T CATCH LARGEST FISH","MRS",NULL,NULL,NULL,NULL
1857,1759,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5387,2935,"APOC","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1856,1759,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5383,6227,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2693,2225,"APCL","4.2","358","APCL14_358","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1855,1759,"APCL","4.8","24","APCL14_024","YR",60,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5379,3386,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1854,1758,"APFR","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5375,3083,"APPO","8",NULL,NULL,NULL,NULL,NULL,NULL,"Attached in the sand, no corals","G_S",NULL,NULL,NULL,NULL
42,21,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
2689,2223,"APCL","7.4","356","APCL14_356","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1853,1758,"APFR","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5371,3087,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1852,1758,"APFR","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5367,2787,"APFR","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
2685,2218,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1851,1757,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5363,3096,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1850,1757,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5359,4135,"APOC","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2681,2213,"APCL","8.3","352","APCL14_352","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1849,1756,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5355,4719,"APFR","3",NULL,NULL,NULL,NULL,NULL,NULL,"SAME FISH ON ANEM AT 14:36:50 TIME POINT","JAH",NULL,NULL,NULL,NULL
1848,1756,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5351,3159,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2677,2210,"APCL","3.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1847,1755,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,"photo: image 860","MRS",NULL,NULL,NULL,NULL
5347,3275,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1846,1754,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5343,3146,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
2673,2206,"APCL","8.2","322","APCL14_322","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1845,1754,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5339,6058,"APCL","3",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1844,1753,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5335,3158,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
2669,2204,"APCL","2.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1843,1753,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5331,3276,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1842,1752,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5327,3039,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2665,2203,"APCL","8.4","319","APCL14_319","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1841,1752,"APCL","8.5","23","APCL14_023","YP",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5323,2744,"APOC","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1840,1752,"APCL","6.8","22","APCL14_022","O",59,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5319,6238,"APFR","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2661,2201,"APCL","7.1","317","APCL14_317","Y",107,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1839,1751,"APFR","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5315,3188,"APOC","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1838,1751,"APFR","4.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5311,3343,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2657,2200,"APCL","8.4","315","APCL14_315","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1837,1751,"APFR","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5307,5471,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1836,1750,"APCL","6.25","21","APCL14_021","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5303,3169,"APPE","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2653,2198,"APCL","6.5","313","APCL14_313","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1835,1749,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5299,5457,"APCL","6",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1834,1749,"APPE","3.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5295,3226,"APCL","8",NULL,NULL,"YP",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2649,2196,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1833,1748,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5291,4614,"APPE","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1832,1748,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5287,3238,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
2645,2194,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1831,1748,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5283,3255,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1830,1748,"APPE","4.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5279,3244,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
2641,2191,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1829,1747,"APCL","4.5","20","APCL14_020","W",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5275,3249,"APPE","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1828,1745,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5271,4136,"APCL","7",NULL,NULL,"O",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2637,2190,"APCL","2.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1827,1745,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5267,3252,"APPE","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1826,1745,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5263,3259,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
2633,2189,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,"DIDN'T CATCH","MRS",NULL,NULL,NULL,NULL
1825,1744,"APCL","3.5","19","APCL14_019","YP",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5259,3021,"APFR","10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1824,1743,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5255,2894,"APFR","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
2629,2187,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1823,1743,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5251,4902,"APPE","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1822,1743,"APPE","4.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
5247,3273,"APPE","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
41,21,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
2625,2185,"APCL","3.6","301","APCL14_301","Y",NULL,NULL,NULL,"no extract because frozen in water instead of ethanol","MRS",NULL,NULL,NULL,NULL
1821,1741,"APCL","2.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5243,4439,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1820,1740,"APCL","4","18","APCL14_018","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5239,3184,"APOC","5",NULL,NULL,NULL,NULL,NULL,NULL,"eggs","JAH",NULL,NULL,NULL,NULL
2621,2183,"APCL","8.7","298","APCL14_298","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1819,1740,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5235,3198,"APCL","11",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1818,1739,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5231,3297,"APPE","8",NULL,NULL,NULL,NULL,NULL,NULL,"NOT SURE IF THIS IS A 6 OR A 5, ASK MALIN","MLP",NULL,NULL,NULL,NULL
2617,2181,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1817,1739,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5227,4880,"APPE","1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1816,1739,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5223,6192,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2613,2178,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1815,1739,"APCL","9.3","17","APCL14_017","O",27,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5219,3315,"APFR","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1814,1739,"APCL","3.6","16","APCL14_016","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5215,2747,"APFR","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
2609,2177,"APCL","9.1","290","APCL14_290","Y",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1813,1739,"APCL","9.5","15","APCL14_015","YP",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5211,3336,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1812,1738,"APCL","5",NULL,NULL,NULL,NULL,NULL,NULL,"on 6/30/2014 this anemone had 2 large APCL (~9cm), one smaller (~5cm), and one tiny (1.5cm)","MLP",NULL,NULL,NULL,NULL
5207,3350,"APCL","2",NULL,NULL,"YR",NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2605,2175,"APCL","8.9","288","APCL14_288","O",NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1811,1738,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,"on 6/30/2014 this anemone had 2 large APCL (~9cm), one smaller (~5cm), and one tiny (1.5cm)","MLP",NULL,NULL,NULL,NULL
5203,3185,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1810,1738,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,"on 6/30/2014 this anemone had 2 large APCL (~9cm), one smaller (~5cm), and one tiny (1.5cm)","MLP",NULL,NULL,NULL,NULL
5199,2889,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
2601,2173,"APCL","8",NULL,NULL,NULL,NULL,NULL,NULL,"Spp2 listed as \"non-APPE. APSA\" on data sheet","MRS",NULL,NULL,NULL,NULL
1809,1738,"APCL","1",NULL,NULL,NULL,NULL,NULL,NULL,"on 6/30/2014 this anemone had 2 large APCL (~9cm), one smaller (~5cm), and one tiny (1.5cm)","MLP",NULL,NULL,NULL,NULL
5195,3362,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
1808,1738,"APCL","9","14","APCL14_014","YP",NULL,NULL,NULL,"on 6/30/2014 this anemone had 2 large APCL (~9cm), one smaller (~5cm), and one tiny (1.5cm)","MLP",NULL,NULL,NULL,NULL
5191,3371,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
2597,2170,"APCL","3.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1807,1737,"APCL","3.7","13","APCL14_013","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5187,3377,"APPE","9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
1806,1737,"APCL","1.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5183,4252,"APPE","7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2593,2168,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1805,1736,"APCL","4.6","12","APCL14_012","W",NULL,NULL,NULL,"anemone is 280Ë? from 3.5m in Fixed transect 2","MLP",NULL,NULL,NULL,NULL
5179,3020,"APPE","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1804,1735,"APCL","2.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5175,3282,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
2589,2166,"APCL","7.8","280","APCL14_280","O",98,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1803,1734,"APCL","7.9","11","APCL14_011","O",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5171,4644,"APPE","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1802,1733,"APPE","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5167,6242,"APFR","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2585,2165,"APCL","9.4","278","APCL14_278","Y",97,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1801,1732,"APCL","2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5163,4712,"APCL","4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"JAH",NULL,NULL,NULL,NULL
1800,1732,"APCL","1.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5159,4637,"APCL","6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
1798,1732,"APCL","3.9","10","APCL14_010","YR",NULL,NULL,NULL,NULL,"MLP",NULL,NULL,NULL,NULL
5151,6135,"APPE","5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"G_S",NULL,NULL,NULL,NULL
2577,2160,"APCL","3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MRS",NULL,NULL,NULL,NULL
